raceId,driverId,grid,finish,statusId,dnf,num_stops,first_stop_lap,avg_stop_time,total_stop_time,year,position_improved,position_change
910,20,2,7,1,0,2.0,9.0,21.889000000000003,43.778000000000006,2014,0,-5
910,822,3,8,1,0,3.0,9.0,23.534666666666666,70.604,2014,0,-5
910,818,8,9,1,0,2.0,8.0,23.466,46.932,2014,0,-1
910,18,7,10,1,0,3.0,8.0,23.918333333333333,71.755,2014,0,-3
910,16,11,11,1,0,2.0,8.0,27.228,54.456,2014,0,0
910,825,21,12,1,0,2.0,15.0,22.679000000000002,45.358000000000004,2014,1,9
910,813,20,13,1,0,3.0,8.0,25.60066666666667,76.802,2014,1,7
910,826,10,14,11,1,2.0,8.0,22.8125,45.625,2014,0,-4
910,824,15,15,11,1,3.0,9.0,24.207333333333334,72.622,2014,0,0
910,820,18,16,11,1,2.0,8.0,23.9285,47.857,2014,1,2
910,821,13,17,31,1,1.0,8.0,24.05,24.05,2014,0,-4
910,155,17,18,31,1,1.0,8.0,34.086,34.086,2014,0,-1
910,815,12,19,3,1,1.0,8.0,25.535,25.535,2014,0,-7
910,807,9,20,3,1,1.0,8.0,24.04,24.04,2014,0,-11
910,154,14,21,3,1,1.0,8.0,23.979,23.979,2014,0,-7
911,817,5,1,1,0,2.0,11.0,22.794,45.588,2014,1,4
911,3,1,2,1,0,3.0,8.0,25.441666666666666,76.325,2014,0,-1
911,822,6,3,1,0,2.0,12.0,22.972499999999997,45.94499999999999,2014,1,3
911,8,8,4,1,0,2.0,8.0,22.8385,45.677,2014,1,4
911,20,3,5,1,0,3.0,10.0,22.907,68.721,2014,0,-2
911,18,10,6,1,0,2.0,13.0,22.694000000000003,45.388000000000005,2014,1,4
911,4,4,7,1,0,2.0,12.0,25.947000000000003,51.894000000000005,2014,0,-3
911,815,13,8,1,0,2.0,9.0,23.5405,47.081,2014,1,5
911,826,11,9,1,0,2.0,10.0,24.259,48.518,2014,1,2
911,807,18,10,1,0,2.0,10.0,23.832,47.664,2014,1,8
911,818,12,11,1,0,2.0,15.0,23.3865,46.773,2014,1,1
911,825,7,12,1,0,2.0,11.0,22.764499999999998,45.528999999999996,2014,0,-5
911,13,9,13,1,0,3.0,9.0,23.750666666666664,71.252,2014,0,-4
911,16,14,14,1,0,3.0,11.0,23.75533333333333,71.26599999999999,2014,0,0
911,821,20,15,1,0,2.0,14.0,23.0785,46.157,2014,1,5
911,820,19,16,11,1,2.0,11.0,24.3035,48.607,2014,1,3
911,828,22,17,11,1,2.0,11.0,24.148,48.296,2014,1,5
911,824,16,18,6,1,2.0,1.0,24.64,49.28,2014,0,-2
911,1,2,19,31,1,3.0,2.0,24.467666666666663,73.40299999999999,2014,0,-17
911,154,15,20,31,1,3.0,1.0,25.554333333333332,76.663,2014,0,-5
912,1,1,1,1,0,1.0,25.0,24.453,24.453,2014,0,0
912,3,2,2,1,0,1.0,24.0,24.583,24.583,2014,0,0
912,13,4,3,1,0,1.0,23.0,24.323,24.323,2014,1,1
912,822,3,4,1,0,1.0,24.0,24.991,24.991,2014,0,-1
912,817,9,5,1,0,1.0,26.0,24.388,24.388,2014,1,4
912,20,8,6,1,0,1.0,18.0,25.176,25.176,2014,1,2
912,815,10,7,1,0,1.0,19.0,24.938,24.938,2014,1,3
912,18,6,8,1,0,1.0,22.0,24.669,24.669,2014,0,-2
912,8,11,9,1,0,1.0,20.0,24.547,24.547,2014,1,2
912,825,5,10,1,0,1.0,21.0,24.214,24.214,2014,0,-5
912,826,21,11,1,0,1.0,30.0,24.651,24.651,2014,1,10
912,807,13,12,1,0,1.0,19.0,25.547,25.547,2014,1,1
912,818,12,13,1,0,1.0,24.0,25.046,25.046,2014,0,-1
912,813,16,14,11,1,1.0,21.0,24.223,24.223,2014,1,2
912,16,14,15,11,1,1.0,24.0,26.864,26.864,2014,0,-1
912,154,17,16,11,1,1.0,20.0,25.098,25.098,2014,1,1
912,155,18,17,11,1,1.0,22.0,25.277,25.277,2014,1,1
912,824,19,18,11,1,1.0,27.0,26.641,26.641,2014,1,1
912,821,15,19,12,1,3.0,9.0,26.306,78.918,2014,0,-4
912,828,22,20,12,1,1.0,30.0,28.685,28.685,2014,1,2
912,4,7,21,5,1,1.0,21.0,24.913,24.913,2014,0,-14
913,1,1,1,1,0,3.0,13.0,29.915333333333333,89.746,2014,0,0
913,20,4,2,1,0,2.0,12.0,29.439999999999998,58.879999999999995,2014,1,2
913,817,3,3,1,0,2.0,12.0,29.436999999999998,58.873999999999995,2014,0,0
913,4,5,4,1,0,3.0,12.0,28.90433333333333,86.713,2014,1,1
913,13,6,5,1,0,2.0,10.0,29.292,58.584,2014,1,1
913,818,12,6,1,0,3.0,11.0,31.742,95.226,2014,1,6
913,815,15,7,1,0,4.0,15.0,31.02725,124.109,2014,1,8
913,8,7,8,1,0,3.0,11.0,29.686666666666667,89.06,2014,0,-1
913,807,13,9,1,0,3.0,9.0,29.921333333333333,89.764,2014,1,4
913,825,9,10,1,0,3.0,13.0,28.743666666666666,86.231,2014,0,-1
913,822,8,11,1,0,2.0,11.0,29.61,59.22,2014,0,-3
913,813,18,12,1,0,4.0,11.0,29.503500000000003,118.01400000000001,2014,1,6
913,154,16,13,1,0,3.0,10.0,29.37433333333333,88.12299999999999,2014,1,3
913,826,10,14,1,0,3.0,10.0,30.456333333333333,91.369,2014,0,-4
913,828,22,15,1,0,2.0,12.0,30.253999999999998,60.507999999999996,2014,1,7
913,824,19,16,1,0,3.0,15.0,30.016666666666666,90.05,2014,1,3
913,820,21,17,11,1,3.0,16.0,32.86766666666667,98.60300000000001,2014,1,4
913,18,11,18,31,1,2.0,14.0,28.634,57.268,2014,0,-7
913,16,17,19,34,1,3.0,8.0,30.102333333333334,90.307,2014,0,-2
913,821,14,20,10,1,1.0,15.0,33.679,33.679,2014,0,-6
914,1,2,1,1,0,2.0,14.0,23.784,47.568,2014,1,1
914,3,1,2,1,0,2.0,13.0,24.279,48.558,2014,0,-1
914,20,9,3,1,0,2.0,12.0,23.6035,47.207,2014,1,6
914,817,6,4,1,0,2.0,11.0,24.8955,49.791,2014,1,2
914,18,8,5,1,0,3.0,9.0,25.945333333333334,77.836,2014,1,3
914,822,3,6,1,0,2.0,11.0,24.758499999999998,49.516999999999996,2014,0,-3
914,13,4,7,1,0,2.0,12.0,24.652,49.304,2014,0,-3
914,807,13,8,1,0,3.0,12.0,24.453666666666667,73.361,2014,1,5
914,818,20,9,1,0,2.0,11.0,24.902,49.804,2014,1,11
914,815,11,10,11,1,3.0,11.0,24.968666666666667,74.906,2014,1,1
914,826,12,11,11,1,3.0,11.0,25.114333333333335,75.343,2014,1,1
914,8,10,12,11,1,4.0,11.0,26.6495,106.598,2014,0,-2
914,821,15,13,11,1,2.0,11.0,25.908,51.816,2014,1,2
914,825,7,14,11,1,4.0,11.0,26.45675,105.827,2014,0,-7
914,154,16,15,11,1,4.0,11.0,23.79925,95.197,2014,1,1
914,813,22,16,11,1,3.0,9.0,25.208333333333332,75.625,2014,1,6
914,828,17,17,11,1,3.0,11.0,27.606333333333335,82.819,2014,0,0
914,820,21,18,11,1,2.0,11.0,25.5785,51.157,2014,1,3
914,155,19,19,11,1,4.0,11.0,26.1935,104.774,2014,0,0
914,824,18,20,3,1,2.0,13.0,25.012999999999998,50.025999999999996,2014,0,-2
914,16,14,21,3,1,3.0,12.0,24.619,73.857,2014,0,-7
915,1,1,1,1,0,1.0,27.0,30.503,30.503,2014,0,0
915,3,2,2,1,0,1.0,1.0,33.82,33.82,2014,0,0
915,822,3,3,1,0,1.0,26.0,30.363,30.363,2014,0,0
915,18,4,4,1,0,1.0,22.0,29.994,29.994,2014,0,0
915,825,11,5,1,0,1.0,26.0,29.736,29.736,2014,1,6
915,4,7,6,1,0,1.0,25.0,35.112,35.112,2014,1,1
915,817,6,7,1,0,1.0,11.0,30.006,30.006,2014,0,-1
915,20,10,8,1,0,1.0,30.0,30.355,30.355,2014,1,2
915,8,8,9,1,0,1.0,26.0,30.097,30.097,2014,0,-1
915,815,12,10,1,0,1.0,25.0,29.876,29.876,2014,1,2
915,13,18,11,1,0,2.0,1.0,30.095,60.19,2014,1,7
915,807,17,12,1,0,1.0,24.0,30.096,30.096,2014,1,5
915,818,9,13,1,0,1.0,23.0,30.272,30.272,2014,0,-4
915,826,5,14,11,1,2.0,20.0,30.9525,61.905,2014,0,-9
915,821,13,15,11,1,1.0,39.0,30.303,30.303,2014,0,-2
915,16,14,16,11,1,1.0,12.0,30.733,30.733,2014,0,-2
915,154,15,17,11,1,1.0,20.0,30.037,30.037,2014,0,-2
915,813,21,18,11,1,1.0,21.0,30.18,30.18,2014,1,3
915,828,16,19,12,1,2.0,27.0,30.89,61.78,2014,0,-3
915,820,20,21,22,1,1.0,4.0,31.374,31.374,2014,0,-1
916,1,2,1,1,0,2.0,16.0,24.305999999999997,48.611999999999995,2014,1,1
916,3,1,2,1,0,2.0,15.0,24.473,48.946,2014,0,-1
916,817,5,3,1,0,2.0,14.0,24.198,48.396,2014,1,2
916,13,4,4,1,0,2.0,14.0,24.972,49.944,2014,0,0
916,822,3,5,1,0,2.0,15.0,24.217,48.434,2014,0,-2
916,4,6,6,1,0,2.0,16.0,24.366999999999997,48.733999999999995,2014,0,0
916,20,18,7,1,0,4.0,1.0,23.9705,95.882,2014,1,11
916,825,7,8,1,0,2.0,1.0,25.689,51.378,2014,0,-1
916,818,14,10,1,0,2.0,15.0,27.3555,54.711,2014,1,4
916,813,10,9,1,0,2.0,15.0,27.101,54.202,2014,1,1
916,154,16,11,11,1,2.0,16.0,24.244999999999997,48.489999999999995,2014,1,5
916,18,12,12,11,1,2.0,1.0,25.176000000000002,50.352000000000004,2014,0,0
916,8,8,13,11,1,3.0,17.0,24.076333333333334,72.229,2014,0,-5
916,821,15,14,11,1,3.0,1.0,26.977,80.931,2014,1,1
916,826,17,15,11,1,3.0,21.0,25.241666666666664,75.725,2014,1,2
916,807,13,16,5,1,1.0,1.0,33.427,33.427,2014,0,-3
917,3,1,1,1,0,3.0,7.0,23.438666666666666,70.316,2014,0,0
917,1,2,2,1,0,3.0,8.0,23.483,70.449,2014,0,0
917,13,3,3,1,0,3.0,5.0,26.740666666666666,80.222,2014,0,0
917,18,5,4,1,0,3.0,6.0,23.007,69.021,2014,1,1
917,20,6,5,1,0,3.0,6.0,23.249666666666666,69.749,2014,1,1
917,4,8,6,1,0,3.0,7.0,23.163,69.489,2014,1,2
917,8,10,7,1,0,2.0,8.0,25.680500000000002,51.361000000000004,2014,1,3
917,807,12,8,1,0,3.0,16.0,23.429333333333332,70.288,2014,1,4
917,825,7,9,1,0,3.0,7.0,23.794,71.382,2014,0,-2
917,822,4,10,11,1,3.0,6.0,28.346999999999998,85.041,2014,0,-6
917,826,17,11,11,1,3.0,18.0,24.703999999999997,74.112,2014,1,6
917,813,16,12,11,1,3.0,4.0,23.236,69.708,2014,1,4
917,818,15,13,11,1,3.0,9.0,24.064000000000004,72.19200000000001,2014,1,2
917,821,11,14,11,1,3.0,8.0,23.782,71.346,2014,0,-3
917,815,18,15,11,1,3.0,5.0,25.510333333333335,76.531,2014,1,3
917,16,13,16,11,1,3.0,18.0,26.206666666666667,78.62,2014,0,-3
917,154,14,17,18,1,3.0,24.0,23.937,71.811,2014,0,-3
917,817,9,18,22,1,2.0,7.0,23.006,46.012,2014,0,-9
918,1,2,1,1,0,2.0,10.0,21.886000000000003,43.772000000000006,2014,1,1
918,13,4,2,1,0,2.0,13.0,22.046999999999997,44.093999999999994,2014,1,2
918,822,3,3,1,0,2.0,10.0,21.838,43.676,2014,0,0
918,817,20,4,1,0,2.0,27.0,21.6645,43.329,2014,1,16
918,18,6,5,1,0,2.0,6.0,22.3345,44.669,2014,1,1
918,807,12,6,1,0,2.0,15.0,24.5435,49.087,2014,1,6
918,815,11,7,1,0,2.0,14.0,22.177999999999997,44.355999999999995,2014,1,4
918,20,19,8,1,0,2.0,21.0,22.3525,44.705,2014,1,11
918,4,8,9,1,0,2.0,5.0,21.8435,43.687,2014,0,-1
918,8,7,10,1,0,2.0,6.0,21.875999999999998,43.751999999999995,2014,0,-3
918,825,9,11,1,0,2.0,21.0,21.855,43.71,2014,0,-2
918,818,10,12,1,0,3.0,13.0,22.676,68.02799999999999,2014,0,-2
918,154,18,13,11,1,3.0,1.0,19.797666666666668,59.393,2014,1,5
918,3,1,14,11,1,2.0,11.0,22.912,45.824,2014,0,-13
918,821,14,15,11,1,2.0,7.0,23.198999999999998,46.397999999999996,2014,0,-1
918,16,13,16,11,1,3.0,5.0,22.331666666666667,66.995,2014,0,-3
918,829,17,17,11,1,2.0,14.0,23.8445,47.689,2014,0,0
918,155,16,18,31,1,2.0,15.0,23.423499999999997,46.846999999999994,2014,0,-2
918,813,15,19,131,1,1.0,7.0,21.998,21.998,2014,0,-4
918,826,5,20,131,1,1.0,6.0,24.169,24.169,2014,0,-15
926,1,1,1,1,0,1.0,25.0,22.295,22.295,2015,0,0
926,3,2,2,1,0,1.0,26.0,22.105,22.105,2015,0,0
926,20,4,3,1,0,1.0,24.0,22.694,22.694,2015,1,1
926,13,3,4,1,0,1.0,21.0,22.062,22.062,2015,0,-1
926,831,10,5,1,0,1.0,25.0,22.933,22.933,2015,1,5
926,817,6,6,11,1,1.0,23.0,22.535,22.535,2015,0,0
926,807,13,7,11,1,2.0,21.0,21.874499999999998,43.748999999999995,2015,1,6
926,828,15,8,11,1,3.0,1.0,22.76266666666667,68.28800000000001,2015,1,7
926,832,7,9,11,1,1.0,24.0,55.789,55.789,2015,0,-2
926,815,14,10,11,1,1.0,38.0,26.009,26.009,2015,1,4
926,18,16,11,12,1,1.0,27.0,23.353,23.353,2015,1,5
926,8,5,12,36,1,2.0,16.0,24.935000000000002,49.870000000000005,2015,0,-7
926,830,11,13,5,1,1.0,32.0,23.532,23.532,2015,0,-2
927,20,2,1,1,0,2.0,17.0,24.543999999999997,49.087999999999994,2015,1,1
927,1,1,2,1,0,3.0,4.0,24.956,74.868,2015,0,-1
927,3,3,3,1,0,3.0,4.0,27.533,82.599,2015,0,0
927,8,11,4,1,0,3.0,2.0,25.560666666666666,76.682,2015,1,7
927,822,8,5,1,0,3.0,4.0,26.52933333333333,79.588,2015,1,3
927,13,7,6,1,0,3.0,4.0,25.863333333333333,77.59,2015,1,1
927,830,6,7,1,0,3.0,4.0,26.64633333333333,79.939,2015,0,-1
927,832,15,8,11,1,2.0,14.0,25.1455,50.291,2015,1,7
927,826,5,9,11,1,3.0,4.0,27.131,81.393,2015,0,-4
927,817,4,10,11,1,3.0,4.0,25.903666666666666,77.711,2015,0,-6
927,154,10,11,11,1,3.0,15.0,25.004,75.012,2015,0,-1
927,831,16,12,11,1,4.0,2.0,27.5485,110.194,2015,1,4
927,815,14,13,11,1,2.0,17.0,30.522000000000002,61.044000000000004,2015,1,1
927,807,13,14,11,1,3.0,15.0,28.741333333333333,86.224,2015,0,-1
927,833,19,15,13,1,3.0,5.0,27.915333333333336,83.74600000000001,2015,1,4
927,813,12,16,31,1,3.0,1.0,32.986333333333334,98.959,2015,0,-4
927,18,17,17,101,1,3.0,4.0,28.151333333333337,84.45400000000001,2015,0,0
927,4,18,18,132,1,1.0,4.0,25.222,25.222,2015,0,0
928,1,1,1,1,0,2.0,14.0,22.439999999999998,44.879999999999995,2015,0,0
928,3,2,2,1,0,2.0,15.0,22.656,45.312,2015,0,0
928,20,3,3,1,0,2.0,13.0,22.466,44.932,2015,0,0
928,8,6,4,1,0,2.0,15.0,22.6355,45.271,2015,1,2
928,13,4,5,1,0,2.0,13.0,23.231,46.462,2015,0,-1
928,822,5,6,1,0,2.0,14.0,23.333,46.666,2015,0,-1
928,154,8,7,1,0,2.0,12.0,23.512999999999998,47.025999999999996,2015,1,1
928,831,9,8,1,0,2.0,10.0,23.5705,47.141,2015,1,1
928,817,7,9,1,0,2.0,14.0,22.766,45.532,2015,0,-2
928,828,10,10,11,1,2.0,14.0,24.2175,48.435,2015,0,0
928,815,15,11,11,1,3.0,11.0,23.10366666666667,69.311,2015,1,4
928,4,18,12,11,1,2.0,12.0,23.2915,46.583,2015,1,6
928,832,14,13,11,1,2.0,19.0,23.6095,47.219,2015,1,1
928,18,17,14,11,1,2.0,14.0,23.6045,47.209,2015,1,3
928,829,19,15,12,1,2.0,16.0,24.093,48.186,2015,1,4
928,833,20,16,12,1,2.0,17.0,25.012999999999998,50.025999999999996,2015,1,4
928,830,13,17,7,1,2.0,12.0,23.756999999999998,47.513999999999996,2015,0,-4
928,813,11,18,23,1,3.0,11.0,21.093666666666667,63.281,2015,0,-7
929,1,1,1,1,0,2.0,15.0,25.1595,50.319,2015,0,0
929,8,4,2,1,0,2.0,17.0,24.66,49.32,2015,1,2
929,3,3,3,1,0,2.0,14.0,25.3645,50.729,2015,0,0
929,822,5,4,1,0,2.0,14.0,24.958,49.916,2015,1,1
929,20,2,5,1,0,3.0,13.0,27.626333333333335,82.879,2015,0,-3
929,817,7,6,1,0,2.0,14.0,25.333,50.666,2015,1,1
929,154,10,7,1,0,2.0,12.0,24.997,49.994,2015,1,3
929,815,11,8,11,1,2.0,17.0,25.430500000000002,50.861000000000004,2015,1,3
929,826,17,9,11,1,2.0,15.0,25.0565,50.113,2015,1,8
929,13,6,10,11,1,2.0,10.0,24.9555,49.911,2015,0,-4
929,4,14,11,11,1,2.0,13.0,25.124000000000002,50.248000000000005,2015,1,3
929,831,12,12,11,1,3.0,10.0,25.855666666666668,77.56700000000001,2015,0,0
929,807,8,13,11,1,3.0,10.0,25.436666666666667,76.31,2015,0,-5
929,828,13,14,11,1,3.0,11.0,33.74966666666666,101.249,2015,0,-1
929,813,16,15,11,1,2.0,10.0,27.368,54.736,2015,1,1
929,829,18,16,12,1,2.0,19.0,26.291,52.582,2015,1,2
929,833,19,17,13,1,2.0,18.0,26.7035,53.407,2015,1,2
929,830,15,18,10,1,2.0,6.0,33.2815,66.563,2015,0,-3
929,832,9,19,5,1,2.0,11.0,29.619999999999997,59.239999999999995,2015,0,-10
930,3,1,1,1,0,2.0,15.0,22.161,44.322,2015,0,0
930,1,2,2,1,0,3.0,13.0,23.092666666666663,69.27799999999999,2015,0,0
930,20,3,3,1,0,2.0,14.0,21.799,43.598,2015,0,0
930,822,4,4,1,0,2.0,15.0,21.941000000000003,43.882000000000005,2015,0,0
930,8,7,5,1,0,2.0,17.0,22.206000000000003,44.412000000000006,2015,1,2
930,13,9,6,1,0,3.0,14.0,22.34166666666667,67.025,2015,1,3
930,817,10,7,11,1,2.0,13.0,23.662,47.324,2015,1,3
930,154,11,8,11,1,2.0,15.0,28.2825,56.565,2015,1,3
930,832,5,9,11,1,2.0,14.0,22.518500000000003,45.037000000000006,2015,0,-4
930,826,8,10,11,1,2.0,11.0,22.47,44.94,2015,0,-2
930,830,6,11,11,1,2.0,13.0,23.5015,47.003,2015,0,-5
930,831,15,12,11,1,2.0,12.0,22.9315,45.863,2015,1,3
930,815,18,13,11,1,2.0,19.0,22.447,44.894,2015,1,5
930,828,16,14,11,1,2.0,18.0,24.072,48.144,2015,1,2
930,807,17,15,11,1,3.0,10.0,22.579333333333334,67.738,2015,1,2
930,18,14,16,11,1,3.0,11.0,23.327333333333332,69.982,2015,0,-2
930,829,19,17,13,1,3.0,16.0,23.508666666666667,70.526,2015,1,2
930,833,20,18,14,1,3.0,17.0,23.967,71.901,2015,1,2
930,813,12,19,3,1,3.0,14.0,26.67,80.01,2015,0,-7
930,4,13,20,23,1,1.0,21.0,23.728,23.728,2015,0,-7
931,3,2,1,1,0,1.0,37.0,24.789,24.789,2015,1,1
931,20,3,2,1,0,1.0,36.0,24.851,24.851,2015,1,1
931,1,1,3,1,0,2.0,38.0,24.838,49.676,2015,0,-2
931,826,5,4,1,0,1.0,28.0,25.119,25.119,2015,1,1
931,817,4,5,1,0,2.0,36.0,24.372500000000002,48.745000000000005,2015,0,-1
931,8,6,6,1,0,1.0,37.0,24.177,24.177,2015,0,0
931,815,7,7,1,0,2.0,36.0,24.926000000000002,49.852000000000004,2015,0,0
931,18,10,8,1,0,2.0,35.0,24.8615,49.723,2015,1,2
931,831,14,9,1,0,2.0,18.0,26.076,52.152,2015,1,5
931,807,11,11,1,0,2.0,1.0,29.765500000000003,59.531000000000006,2015,0,0
931,154,15,12,1,0,1.0,17.0,25.077,25.077,2015,1,3
931,828,17,13,1,0,3.0,14.0,25.416666666666668,76.25,2015,1,4
931,822,16,14,1,0,2.0,14.0,24.5265,49.053,2015,1,2
931,13,12,15,11,1,3.0,1.0,30.766333333333332,92.29899999999999,2015,0,-3
931,833,19,16,12,1,1.0,35.0,27.554,27.554,2015,1,3
931,829,18,17,12,1,1.0,33.0,28.606,28.606,2015,1,1
931,830,9,18,3,1,2.0,29.0,39.2785,78.557,2015,0,-9
931,4,13,19,6,1,1.0,32.0,30.345,30.345,2015,0,-6
932,1,1,1,1,0,1.0,29.0,23.708,23.708,2015,0,0
932,3,2,2,1,0,1.0,30.0,23.321,23.321,2015,0,0
932,822,4,3,1,0,1.0,28.0,25.541,25.541,2015,1,1
932,8,3,4,1,0,2.0,26.0,24.104,48.208,2015,0,-1
932,20,18,5,1,0,2.0,7.0,25.593,51.186,2015,1,13
932,13,15,6,1,0,1.0,37.0,23.912,23.912,2015,1,9
932,813,6,7,1,0,1.0,17.0,23.66,23.66,2015,0,-1
932,807,7,8,11,1,1.0,28.0,23.507,23.507,2015,0,-1
932,826,8,9,11,1,1.0,27.0,23.681,23.681,2015,0,-1
932,154,5,10,11,1,1.0,27.0,24.292,24.292,2015,0,-5
932,815,10,11,11,1,1.0,24.0,23.453,23.453,2015,0,-1
932,832,11,12,11,1,1.0,27.0,24.277,24.277,2015,0,-1
932,817,9,13,11,1,1.0,23.0,23.997,23.997,2015,0,-4
932,828,12,14,11,1,1.0,28.0,24.149,24.149,2015,0,-2
932,830,19,15,11,1,1.0,39.0,36.105,36.105,2015,1,4
932,831,14,16,12,1,1.0,26.0,24.795,24.795,2015,0,-2
932,829,17,17,14,1,1.0,34.0,30.807,30.807,2015,0,0
932,833,16,18,31,1,1.0,35.0,26.986,26.986,2015,0,-2
932,18,20,19,31,1,2.0,1.0,21.7155,43.431,2015,1,1
932,4,13,20,5,1,1.0,31.0,23.553,23.553,2015,0,-7
933,3,2,1,1,0,1.0,33.0,21.768,21.768,2015,1,1
933,1,1,2,1,0,1.0,35.0,21.869,21.869,2015,0,-1
933,13,4,3,1,0,1.0,34.0,22.447,22.447,2015,1,1
933,20,3,4,1,0,1.0,36.0,31.882,31.882,2015,0,-1
933,822,6,5,1,0,1.0,26.0,22.777,22.777,2015,1,1
933,807,5,6,1,0,1.0,25.0,21.685,21.685,2015,0,-1
933,813,10,7,11,1,1.0,37.0,21.847,21.847,2015,1,3
933,830,7,8,11,1,1.0,26.0,21.984,21.984,2015,0,-1
933,815,13,9,11,1,1.0,38.0,26.689,26.689,2015,1,4
933,817,18,10,11,1,1.0,50.0,27.71,27.71,2015,1,8
933,831,8,11,11,1,1.0,24.0,22.803,22.803,2015,0,-3
933,826,15,12,11,1,2.0,1.0,25.3715,50.743,2015,1,3
933,828,11,13,12,1,3.0,2.0,22.964,68.892,2015,0,-2
933,833,16,14,13,1,1.0,34.0,23.926,23.926,2015,1,2
933,154,9,15,6,1,1.0,23.0,22.016,22.016,2015,0,-6
933,832,12,16,75,1,1.0,25.0,27.638,27.638,2015,0,-4
933,18,20,17,31,1,2.0,3.0,26.4155,52.831,2015,1,3
934,1,1,1,1,0,2.0,19.0,28.698,57.396,2015,0,0
934,3,2,2,1,0,2.0,20.0,29.393,58.786,2015,0,0
934,20,6,3,1,0,2.0,14.0,29.311,58.622,2015,1,3
934,13,3,4,1,0,2.0,20.0,30.6585,61.317,2015,0,-1
934,822,4,5,1,0,2.0,21.0,30.359,60.718,2015,0,-1
934,826,7,6,1,0,2.0,18.0,31.163,62.326,2015,1,1
934,807,9,7,1,0,2.0,19.0,31.2245,62.449,2015,1,2
934,8,5,8,11,1,3.0,13.0,29.849666666666668,89.549,2015,0,-3
934,815,11,9,11,1,2.0,20.0,30.429000000000002,60.858000000000004,2015,1,2
934,4,17,10,11,1,2.0,17.0,30.648000000000003,61.29600000000001,2015,1,7
934,828,15,11,11,1,4.0,23.0,30.1225,120.49,2015,1,4
934,833,20,12,13,1,2.0,36.0,32.679,65.358,2015,1,8
934,829,19,13,13,1,2.0,36.0,46.412499999999994,92.82499999999999,2015,1,6
934,832,8,14,10,1,1.0,12.0,29.393,29.393,2015,0,-6
934,817,10,15,10,1,2.0,11.0,35.852000000000004,71.70400000000001,2015,0,-5
936,20,3,1,1,0,4.0,21.0,19.421999999999997,77.68799999999999,2015,1,2
936,826,7,2,1,0,5.0,13.0,19.9222,99.611,2015,1,5
936,817,4,3,1,0,5.0,21.0,22.379399999999997,111.89699999999999,2015,1,1
936,830,9,4,1,0,5.0,14.0,20.381999999999998,101.91,2015,1,5
936,4,15,5,1,0,5.0,15.0,20.140800000000002,100.70400000000001,2015,1,10
936,1,1,6,1,0,6.0,19.0,21.281166666666667,127.687,2015,0,-5
936,154,10,7,1,0,5.0,14.0,21.9324,109.662,2015,1,3
936,3,2,8,1,0,5.0,20.0,20.5542,102.771,2015,0,-6
936,18,16,9,1,0,4.0,14.0,19.27775,77.111,2015,1,7
936,828,17,10,1,0,5.0,16.0,20.8,104.0,2015,1,7
936,831,18,11,1,0,5.0,14.0,20.8428,104.214,2015,1,7
936,13,8,12,1,0,5.0,14.0,20.9988,104.994,2015,0,-4
936,822,6,13,1,0,5.0,13.0,21.7712,108.856,2015,0,-7
936,813,14,14,1,0,6.0,24.0,19.607,117.642,2015,0,0
936,833,19,15,12,1,5.0,6.0,21.7916,108.958,2015,1,4
936,829,20,16,14,1,5.0,26.0,20.7898,103.949,2015,1,4
936,832,12,17,10,1,4.0,15.0,20.368000000000002,81.47200000000001,2015,0,-5
936,8,5,18,131,1,5.0,22.0,27.620799999999996,138.10399999999998,2015,0,-13
936,815,13,19,22,1,5.0,16.0,23.238,116.19,2015,0,-6
936,807,11,20,33,1,2.0,15.0,22.3975,44.795,2015,0,-9
937,1,1,1,1,0,2.0,13.0,22.679,45.358,2015,0,0
937,3,2,2,1,0,2.0,12.0,22.881,45.762,2015,0,0
937,154,9,3,1,0,2.0,9.0,23.604999999999997,47.209999999999994,2015,1,6
937,826,12,4,1,0,2.0,9.0,22.679499999999997,45.358999999999995,2015,1,8
937,815,4,5,1,0,2.0,8.0,23.240000000000002,46.480000000000004,2015,0,-1
937,13,6,6,1,0,2.0,9.0,23.4685,46.937,2015,0,0
937,8,16,7,1,0,2.0,11.0,22.860500000000002,45.721000000000004,2015,1,9
937,830,18,8,1,0,3.0,9.0,23.515666666666664,70.547,2015,1,10
937,822,3,9,131,1,3.0,8.0,21.383666666666667,64.151,2015,0,-6
937,828,13,10,1,0,2.0,9.0,23.933500000000002,47.867000000000004,2015,1,3
937,831,14,11,1,0,2.0,10.0,23.363500000000002,46.727000000000004,2015,1,3
937,20,8,12,27,1,1.0,14.0,22.681,22.681,2015,0,-4
937,4,20,13,11,1,3.0,8.0,24.089,72.267,2015,1,7
937,18,19,14,11,1,3.0,11.0,23.998333333333335,71.995,2015,1,5
937,833,17,15,11,1,2.0,15.0,23.4625,46.925,2015,1,2
937,829,15,16,11,1,2.0,16.0,24.137999999999998,48.275999999999996,2015,0,-1
937,832,10,17,131,1,2.0,5.0,23.54,47.08,2015,0,-7
937,817,5,18,131,1,1.0,7.0,22.637,22.637,2015,0,-13
938,1,1,1,1,0,1.0,26.0,24.368,24.368,2015,0,0
938,20,3,2,1,0,1.0,25.0,24.34,24.34,2015,1,1
938,13,5,3,1,0,1.0,19.0,25.207,25.207,2015,1,2
